Nodes explored: 750
Path length: 750
[LC LW LB RC RW RB]
[91, 91, 0, 5, 3, 1]
[93, 91, 1, 3, 3, 0]
[92, 91, 0, 4, 3, 1]
[93, 92, 1, 3, 2, 0]
[93, 91, 0, 3, 3, 1]
[93, 93, 1, 3, 1, 0]
[92, 92, 0, 4, 2, 1]
[94, 92, 1, 2, 2, 0]
[93, 92, 0, 3, 2, 1]
[94, 93, 1, 2, 1, 0]
[94, 92, 0, 2, 2, 1]
[94, 94, 1, 2, 0, 0]
[93, 93, 0, 3, 1, 1]
[95, 93, 1, 1, 1, 0]
[94, 93, 0, 2, 1, 1]
[95, 94, 1, 1, 0, 0]
[95, 93, 0, 1, 1, 1]
[96, 94, 1, 0, 0, 0]
